名次,職業,角色名稱,討伐完成時間,記錄更新時間,結算日期,週次
52位,燐劍士,日川和,00:59.50,2019.10.24 16:19:25,2019.10.26,第二週
52位,氣功士,櫻花喵雪,01:01.10,2019.10.23 22:22:49,2019.10.26,第二週
52位,力士,河豚穿泳褲,01:10.60,2019.10.24 08:52:37,2019.10.26,第二週
52位,槍擊士,初心?,01:15.90,2019.10.24 21:46:35,2019.10.26,第二週
52位,弓箭手,傻眼貓咪?,01:24.60,2019.10.24 20:39:47,2019.10.26,第二週
52位,刺客,卑鳴呼呼飛走,01:24.70,2019.10.24 11:54:15,2019.10.26,第二週
52位,乾坤士,懿雪芊,01:54.40,2019.10.24 23:10:14,2019.10.26,第二週
53位,劍士,你是不是有病R,00:30.20,2019.10.23 15:51:14,2019.10.26,第二週
53位,召喚師,Shadow?微光,00:50.40,2019.10.26 00:43:11,2019.10.26,第二週
53位,拳士,君?,00:52.70,2019.10.23 20:51:50,2019.10.26,第二週
53位,咒術師,悅?,00:56.70,2019.10.25 12:15:53,2019.10.26,第二週
53位,鬥士,青山蝶夢,00:58.10,2019.10.25 10:39:20,2019.10.26,第二週
53位,燐劍士,右門左衛門,00:59.70,2019.10.25 02:48:56,2019.10.26,第二週
53位,氣功士,隔壁小生,01:01.40,2019.10.23 18:13:07,2019.10.26,第二週
53位,力士,?????,01:10.60,2019.10.25 19:35:36,2019.10.26,第二週
53位,槍擊士,冪貓貓,01:16.10,2019.10.25 00:11:17,2019.10.26,第二週
53位,刺客,?狄,01:24.80,2019.10.25 01:53:29,2019.10.26,第二週
53位,弓箭手,小短,01:25.90,2019.10.23 17:35:32,2019.10.26,第二週
53位,乾坤士,包包丸子頭,01:56.30,2019.10.23 14:46:11,2019.10.26,第二週
54位,劍士,?小肥酥,00:30.30,2019.10.23 21:09:30,2019.10.26,第二週
54位,召喚師,棉花糖果,00:51.20,2019.10.24 23:36:27,2019.10.26,第二週
54位,拳士,智乃醬??Chino??,00:53.50,2019.10.26 01:53:57,2019.10.26,第二週
54位,咒術師,芙梓,00:57.0,2019.10.23 21:12:00,2019.10.26,第二週
54位,鬥士,荔枝蜂蜜,00:58.40,2019.10.25 16:13:30,2019.10.26,第二週
54位,燐劍士,冷月幻燁,01:01.50,2019.10.23 21:47:35,2019.10.26,第二週
54位,氣功士,露希薇雅,01:02.40,2019.10.26 04:45:49,2019.10.26,第二週
54位,力士,戮默,01:11.0,2019.10.23 20:57:31,2019.10.26,第二週
54位,槍擊士,蒼夜雷,01:16.70,2019.10.24 00:39:04,2019.10.26,第二週
54位,刺客,只願予你晴天,01:27.0,2019.10.25 11:51:28,2019.10.26,第二週
54位,弓箭手,風殛?星殞,01:27.20,2019.10.25 06:27:04,2019.10.26,第二週
54位,乾坤士,楓飛殺,01:59.20,2019.10.24 20:33:08,2019.10.26,第二週
55位,劍士,Aine蕾,00:30.70,2019.10.23 15:09:55,2019.10.26,第二週
55位,召喚師,雪見?,00:51.50,2019.10.25 00:34:21,2019.10.26,第二週
55位,拳士,枕頭山掌門人,00:53.60,2019.10.24 15:23:21,2019.10.26,第二週
55位,咒術師,放肆精靈,00:57.50,2019.10.23 23:27:01,2019.10.26,第二週
55位,鬥士,Miss?陽,00:58.50,2019.10.24 03:01:35,2019.10.26,第二週
55位,燐劍士,雪舞明月夜,01:01.60,2019.10.25 02:33:45,2019.10.26,第二週
55位,氣功士,歌嵐,01:02.50,2019.10.23 17:21:16,2019.10.26,第二週
55位,力士,艾莉沙,01:11.70,2019.10.23 23:18:39,2019.10.26,第二週
55位,槍擊士,雨諾?,01:18.20,2019.10.25 19:32:14,2019.10.26,第二週
55位,弓箭手,864351,01:28.30,2019.10.23 20:40:19,2019.10.26,第二週
55位,刺客,HyberLation,01:30.30,2019.10.24 01:07:17,2019.10.26,第二週
55位,乾坤士,緋月翎蝶,01:59.40,2019.10.25 23:36:46,2019.10.26,第二週
56位,劍士,小瓜?,00:31.10,2019.10.25 19:11:52,2019.10.26,第二週
56位,召喚師,墨夜香,00:51.90,2019.10.25 18:08:56,2019.10.26,第二週
56位,拳士,Purple青,00:53.80,2019.10.25 17:49:13,2019.10.26,第二週
56位,咒術師,夏楓?,00:58.10,2019.10.25 08:46:19,2019.10.26,第二週
56位,鬥士,小哥哥?,01:00.30,2019.10.24 01:07:43,2019.10.26,第二週
56位,燐劍士,小輕浮?,01:01.90,2019.10.25 02:05:52,2019.10.26,第二週
56位,氣功士,琉冥,01:04.40,2019.10.23 15:56:19,2019.10.26,第二週
56位,力士,白鬍子海賊,01:11.70,2019.10.25 13:50:24,2019.10.26,第二週
56位,槍擊士,?糖柳橙冰淇淋,01:18.30,2019.10.25 19:17:26,2019.10.26,第二週
56位,弓箭手,艾蘭里亞?風行者,01:29.90,2019.10.23 14:03:14,2019.10.26,第二週
56位,刺客,北宮雪兒,01:30.50,2019.10.25 19:19:42,2019.10.26,第二週
56位,乾坤士,醉無瑕,01:59.60,2019.10.25 07:04:14,2019.10.26,第二週
57位,劍士,雪天妘,00:31.20,2019.10.24 23:45:25,2019.10.26,第二週
57位,召喚師,菟絲花,00:52.0,2019.10.26 01:17:11,2019.10.26,第二週
57位,拳士,LouiseClyne,00:54.30,2019.10.24 01:23:57,2019.10.26,第二週
57位,咒術師,韓宇緋,00:58.80,2019.10.25 10:56:22,2019.10.26,第二週
57位,鬥士,?臉滾鍵盤,01:00.60,2019.10.23 22:11:47,2019.10.26,第二週
57位,燐劍士,鏡之水底,01:02.30,2019.10.23 21:39:29,2019.10.26,第二週
57位,氣功士,一色堇,01:04.70,2019.10.25 03:14:20,2019.10.26,第二週
57位,力士,nFtSg?空空?,01:11.90,2019.10.23 22:39:12,2019.10.26,第二週
57位,槍擊士,天天say咕拜,01:19.30,2019.10.24 21:04:09,2019.10.26,第二週
57位,刺客,六錵?,01:30.50,2019.10.25 21:58:35,2019.10.26,第二週
57位,弓箭手,螢挽,01:33.10,2019.10.25 23:38:50,2019.10.26,第二週
57位,乾坤士,月星移,01:59.70,2019.10.25 09:41:19,2019.10.26,第二週
58位,劍士,CoChiKang,00:31.30,2019.10.23 19:51:56,2019.10.26,第二週
58位,召喚師,泠欷,00:52.70,2019.10.24 03:03:26,2019.10.26,第二週
58位,拳士,好冷哦?,00:54.50,2019.10.25 21:32:51,2019.10.26,第二週
58位,咒術師,冽痕?,00:59.10,2019.10.25 12:54:15,2019.10.26,第二週
58位,鬥士,?阿楠楠?,01:02.10,2019.10.25 01:39:32,2019.10.26,第二週
58位,燐劍士,冰之璇舞,01:02.30,2019.10.26 02:04:54,2019.10.26,第二週
58位,氣功士,InFlamess,01:05.30,2019.10.23 18:09:13,2019.10.26,第二週
58位,力士,我是小茉莉我要強姦你,01:13.30,2019.10.26 00:14:17,2019.10.26,第二週
58位,槍擊士,明果兒?,01:19.90,2019.10.25 23:17:32,2019.10.26,第二週
58位,刺客,銀乙,01:30.90,2019.10.26 01:24:00,2019.10.26,第二週
58位,弓箭手,滅蚊姬,01:34.0,2019.10.25 09:55:11,2019.10.26,第二週
58位,乾坤士,陌水深,02:01.10,2019.10.23 23:46:49,2019.10.26,第二週
59位,劍士,閰寂,00:31.50,2019.10.25 08:51:31,2019.10.26,第二週
59位,召喚師,淚羽依,00:53.0,2019.10.25 21:09:55,2019.10.26,第二週
59位,拳士,傲宇情,00:54.80,2019.10.23 18:03:17,2019.10.26,第二週
59位,咒術師,陳美米,01:00.40,2019.10.23 22:43:30,2019.10.26,第二週
59位,鬥士,葡萄柚薊紫,01:02.20,2019.10.24 20:01:40,2019.10.26,第二週
59位,燐劍士,公主道六獵人,01:02.60,2019.10.24 15:34:53,2019.10.26,第二週
59位,氣功士,甜漾羽芯,01:05.90,2019.10.25 09:59:20,2019.10.26,第二週
59位,力士,再平凡?龍依舊限量版,01:13.40,2019.10.25 20:33:20,2019.10.26,第二週
59位,槍擊士,槍一?,01:20.30,2019.10.25 23:53:58,2019.10.26,第二週
59位,刺客,瑪涅芭,01:32.50,2019.10.26 02:10:25,2019.10.26,第二週
59位,弓箭手,果??,01:34.0,2019.10.26 00:52:51,2019.10.26,第二週
59位,乾坤士,沐仙,02:04.40,2019.10.25 11:10:37,2019.10.26,第二週
60位,劍士,璃羽紗,00:32.10,2019.10.26 05:39:40,2019.10.26,第二週
60位,召喚師,貝殼俏俏,00:54.50,2019.10.24 08:33:17,2019.10.26,第二週
60位,拳士,紫月?嵐,00:55.40,2019.10.23 16:12:43,2019.10.26,第二週
60位,咒術師,Lornabeka,01:00.60,2019.10.25 02:54:50,2019.10.26,第二週
60位,鬥士,不買單的趙公子,01:02.20,2019.10.26 00:31:45,2019.10.26,第二週
60位,燐劍士,咕狗,01:03.80,2019.10.23 15:34:17,2019.10.26,第二週
60位,氣功士,小馴鹿,01:06.20,2019.10.23 21:01:50,2019.10.26,第二週
60位,力士,瘋和尚也有拿斧頭的今天,01:13.70,2019.10.24 03:07:00,2019.10.26,第二週
60位,槍擊士,好馬?不吃窩邊草,01:21.20,2019.10.23 11:25:10,2019.10.26,第二週
60位,刺客,Nesaka,01:34.60,2019.10.24 23:23:03,2019.10.26,第二週
60位,弓箭手,不染?,01:35.40,2019.10.24 13:14:59,2019.10.26,第二週
60位,乾坤士,三分長相七分妝,02:04.80,2019.10.25 23:19:09,2019.10.26,第二週
61位,劍士,聖楓戀斯,00:32.20,2019.10.25 20:48:42,2019.10.26,第二週
61位,召喚師,九狐狸,00:54.70,2019.10.23 15:57:12,2019.10.26,第二週
61位,拳士,Leidixiya,00:55.50,2019.10.24 20:46:42,2019.10.26,第二週
61位,咒術師,?Um,01:01.0,2019.10.24 18:50:27,2019.10.26,第二週
61位,鬥士,啾咪打死大怪獸了,01:03.0,2019.10.24 22:08:11,2019.10.26,第二週
61位,燐劍士,蛋白質狗狗,01:03.80,2019.10.24 00:08:25,2019.10.26,第二週
61位,氣功士,神MkCarry,01:06.60,2019.10.25 22:54:50,2019.10.26,第二週
61位,力士,更衣,01:13.70,2019.10.26 04:40:37,2019.10.26,第二週
61位,槍擊士,冥玄穎,01:21.60,2019.10.25 12:25:31,2019.10.26,第二週
61位,刺客,甦蒔,01:34.90,2019.10.26 01:47:22,2019.10.26,第二週
61位,弓箭手,白乃莉凜,01:35.50,2019.10.24 02:46:39,2019.10.26,第二週
61位,乾坤士,出發吧,02:05.10,2019.10.23 17:25:29,2019.10.26,第二週
62位,劍士,城市不築敗市有瑜,00:32.80,2019.10.25 23:29:19,2019.10.26,第二週
62位,拳士,Rucy,00:55.80,2019.10.25 01:34:07,2019.10.26,第二週
62位,召喚師,慕綾?,00:55.80,2019.10.25 11:36:22,2019.10.26,第二週
62位,咒術師,你知不知道甚麼是噹噹噹噹,01:01.20,2019.10.24 19:36:34,2019.10.26,第二週
62位,鬥士,Nz鬥魂?,01:03.60,2019.10.25 12:57:12,2019.10.26,第二週
62位,燐劍士,殛刃天翔,01:05.60,2019.10.25 17:48:56,2019.10.26,第二週
62位,氣功士,詩穗梨,01:07.20,2019.10.24 19:24:55,2019.10.26,第二週
62位,力士,阿迪仔?,01:17.40,2019.10.23 23:25:03,2019.10.26,第二週
62位,槍擊士,小壞蛋?,01:22.10,2019.10.24 21:59:12,2019.10.26,第二週
62位,弓箭手,禮志,01:35.70,2019.10.23 23:39:43,2019.10.26,第二週
62位,刺客,千影羽,01:36.70,2019.10.26 03:49:37,2019.10.26,第二週
62位,乾坤士,霜煉奶球三明治,02:07.40,2019.10.25 09:57:20,2019.10.26,第二週
63位,劍士,檸檬酸酸,00:33.40,2019.10.23 18:24:52,2019.10.26,第二週
63位,拳士,看旁邊,00:55.90,2019.10.25 01:40:31,2019.10.26,第二週
63位,召喚師,依蝶兒,00:55.90,2019.10.23 18:35:30,2019.10.26,第二週
63位,咒術師,五十二式,01:01.60,2019.10.26 00:14:12,2019.10.26,第二週
63位,鬥士,素所希求,01:03.80,2019.10.24 15:28:07,2019.10.26,第二週
63位,燐劍士,易子星,01:05.90,2019.10.24 01:44:46,2019.10.26,第二週
63位,氣功士,弦羚,01:09.40,2019.10.23 21:34:31,2019.10.26,第二週
63位,力士,真麟太雪,01:18.60,2019.10.24 16:31:31,2019.10.26,第二週
63位,槍擊士,夢星魚,01:23.0,2019.10.23 13:27:02,2019.10.26,第二週
63位,弓箭手,暴力的茶?蛋,01:36.0,2019.10.24 19:26:41,2019.10.26,第二週
63位,刺客,韓涵兒,01:39.50,2019.10.23 23:41:07,2019.10.26,第二週
63位,乾坤士,巧老虎,02:11.40,2019.10.24 22:23:06,2019.10.26,第二週
64位,劍士,會嬉會鬧的俏皮小女孩,00:33.40,2019.10.25 13:45:35,2019.10.26,第二週
64位,拳士,起?了?,00:56.0,2019.10.23 23:54:11,2019.10.26,第二週
64位,召喚師,湘湘可樂果,00:56.40,2019.10.23 19:33:08,2019.10.26,第二週
64位,咒術師,茶樹精油,01:02.60,2019.10.23 22:28:14,2019.10.26,第二週
64位,鬥士,思內遊,01:04.20,2019.10.25 11:53:31,2019.10.26,第二週
64位,燐劍士,遊蓁,01:05.90,2019.10.25 01:14:52,2019.10.26,第二週
64位,氣功士,拉斐爾?晴,01:09.50,2019.10.23 23:56:15,2019.10.26,第二週
64位,力士,何境風聲,01:19.0,2019.10.24 01:22:56,2019.10.26,第二週
64位,槍擊士,I冬眠狗I,01:23.0,2019.10.25 23:27:44,2019.10.26,第二週
64位,弓箭手,3Q戰神,01:36.10,2019.10.24 18:53:39,2019.10.26,第二週
64位,刺客,雪若冰心,01:42.90,2019.10.23 18:38:19,2019.10.26,第二週
64位,乾坤士,朱音奈,02:12.60,2019.10.24 17:04:15,2019.10.26,第二週
65位,劍士,枷栯,00:33.40,2019.10.25 19:12:16,2019.10.26,第二週
65位,拳士,朕?射妳無罪,00:56.0,2019.10.24 21:24:35,2019.10.26,第二週
65位,召喚師,叡麟?,00:56.60,2019.10.24 09:47:48,2019.10.26,第二週
65位,咒術師,?奶茶?,01:02.60,2019.10.25 23:43:27,2019.10.26,第二週
65位,鬥士,義式焦糖奶油千層酥,01:04.90,2019.10.24 18:10:19,2019.10.26,第二週
65位,燐劍士,扣扣走,01:06.20,2019.10.24 11:58:46,2019.10.26,第二週
65位,氣功士,沂妡,01:09.80,2019.10.25 21:37:05,2019.10.26,第二週
65位,力士,步惊云,01:20.10,2019.10.24 15:08:49,2019.10.26,第二週
65位,槍擊士,沐煦,01:23.20,2019.10.23 22:51:37,2019.10.26,第二週
65位,弓箭手,弓箭喵,01:36.30,2019.10.25 11:26:35,2019.10.26,第二週
65位,刺客,紫心玥?,01:43.40,2019.10.26 05:16:02,2019.10.26,第二週
65位,乾坤士,艾維卡的星舞,02:14.40,2019.10.23 19:44:44,2019.10.26,第二週
66位,劍士,屁眼?,00:33.60,2019.10.26 03:30:27,2019.10.26,第二週
66位,拳士,一拳定江山,00:56.30,2019.10.26 02:26:03,2019.10.26,第二週
66位,召喚師,冷語晴,00:56.60,2019.10.26 04:38:42,2019.10.26,第二週
66位,咒術師,雪靈緗,01:03.30,2019.10.23 19:17:51,2019.10.26,第二週
66位,鬥士,老闆?,01:05.20,2019.10.25 01:56:41,2019.10.26,第二週
66位,燐劍士,燁茴,01:06.90,2019.10.25 20:53:15,2019.10.26,第二週
66位,氣功士,黑黑?,01:10.60,2019.10.24 19:45:46,2019.10.26,第二週
66位,槍擊士,好想吃NaiLao,01:23.80,2019.10.25 01:30:02,2019.10.26,第二週
66位,力士,薩米爾,01:24.70,2019.10.24 23:36:31,2019.10.26,第二週
66位,弓箭手,覺筱赫,01:38.90,2019.10.25 16:41:24,2019.10.26,第二週
66位,刺客,Oh一FAT,01:43.80,2019.10.24 00:17:49,2019.10.26,第二週
66位,乾坤士,喬妍玉,02:24.0,2019.10.26 03:07:22,2019.10.26,第二週
67位,劍士,小淚殤,00:33.80,2019.10.23 22:54:09,2019.10.26,第二週
67位,拳士,內用妳的微笑?外帶妳的心,00:56.40,2019.10.25 22:16:19,2019.10.26,第二週
67位,召喚師,Scotland,00:57.10,2019.10.24 23:33:23,2019.10.26,第二週
67位,咒術師,光術,01:03.50,2019.10.26 05:05:13,2019.10.26,第二週
67位,鬥士,黑血姬,01:05.50,2019.10.23 21:03:10,2019.10.26,第二週
67位,燐劍士,鶇煠,01:07.70,2019.10.24 01:15:48,2019.10.26,第二週
67位,氣功士,哇靠操我的菜,01:11.30,2019.10.23 15:52:01,2019.10.26,第二週
67位,槍擊士,呼露璐,01:24.30,2019.10.25 20:56:40,2019.10.26,第二週
67位,力士,NEET姬,01:26.30,2019.10.25 20:41:29,2019.10.26,第二週
67位,弓箭手,龍龍66,01:39.70,2019.10.25 01:16:26,2019.10.26,第二週
67位,刺客,清水純綾,01:48.0,2019.10.26 01:07:56,2019.10.26,第二週
67位,乾坤士,虹若嫣然,02:24.70,2019.10.23 16:35:41,2019.10.26,第二週
68位,劍士,Oo艾克高爾oO,00:34.0,2019.10.23 11:12:28,2019.10.26,第二週
68位,拳士,微風?,00:56.60,2019.10.25 01:18:50,2019.10.26,第二週
68位,召喚師,?小肥樂,00:57.20,2019.10.25 23:53:48,2019.10.26,第二週
68位,咒術師,媚魔女,01:03.60,2019.10.25 23:47:02,2019.10.26,第二週
68位,鬥士,RonPredator,01:05.80,2019.10.24 19:29:10,2019.10.26,第二週
68位,燐劍士,我就是逗逗,01:08.20,2019.10.25 21:24:25,2019.10.26,第二週
68位,氣功士,乂Dreams乂,01:12.30,2019.10.23 16:48:47,2019.10.26,第二週
68位,槍擊士,一阿Q桶麵一,01:26.50,2019.10.25 12:41:00,2019.10.26,第二週
68位,力士,姜怒楓,01:28.0,2019.10.25 00:37:38,2019.10.26,第二週
68位,弓箭手,寒夏?,01:40.30,2019.10.25 22:52:27,2019.10.26,第二週
68位,刺客,賈霸倘喝綑,01:49.0,2019.10.25 21:13:51,2019.10.26,第二週
68位,乾坤士,拉庫薩斯,02:27.20,2019.10.24 19:37:25,2019.10.26,第二週
69位,劍士,愛逗喵的Fish,00:34.90,2019.10.26 02:35:45,2019.10.26,第二週
69位,拳士,貓月月?,00:57.10,2019.10.25 22:19:02,2019.10.26,第二週
69位,召喚師,依落華奏,00:57.40,2019.10.23 17:47:22,2019.10.26,第二週
69位,咒術師,禎愛520,01:03.70,2019.10.24 02:08:45,2019.10.26,第二週
69位,鬥士,?不赦,01:06.0,2019.10.23 13:50:35,2019.10.26,第二週
69位,燐劍士,o伊佐那紫o,01:08.30,2019.10.25 14:49:03,2019.10.26,第二週
69位,氣功士,o噹噹o,01:12.70,2019.10.25 21:45:23,2019.10.26,第二週
69位,槍擊士,冰貂?,01:26.80,2019.10.24 16:30:28,2019.10.26,第二週
69位,力士,藩y,01:28.10,2019.10.23 11:38:37,2019.10.26,第二週
69位,弓箭手,黎墨?,01:41.20,2019.10.25 02:02:31,2019.10.26,第二週
69位,刺客,十三又十三,01:49.90,2019.10.25 22:45:52,2019.10.26,第二週
69位,乾坤士,乾酷,02:27.30,2019.10.23 17:43:40,2019.10.26,第二週
70位,劍士,宇智波宣兒o,00:35.70,2019.10.23 18:32:21,2019.10.26,第二週
70位,拳士,阿爾馮斯,00:57.20,2019.10.25 19:15:46,2019.10.26,第二週
70位,召喚師,蝶瑀?,00:57.50,2019.10.25 19:22:18,2019.10.26,第二週
70位,咒術師,六月風飛白雪霜,01:04.0,2019.10.24 22:30:53,2019.10.26,第二週
70位,鬥士,ChihayaQwQ,01:06.40,2019.10.23 18:43:47,2019.10.26,第二週
70位,燐劍士,神鬼憩?鳴?,01:08.40,2019.10.25 21:55:13,2019.10.26,第二週
70位,氣功士,凜穆,01:13.10,2019.10.23 23:55:58,2019.10.26,第二週
70位,槍擊士,平兒o,01:27.0,2019.10.26 01:57:15,2019.10.26,第二週
70位,力士,光南大批發,01:28.60,2019.10.23 20:57:24,2019.10.26,第二週
70位,弓箭手,妄想感傷代償連盟,01:41.40,2019.10.26 00:42:24,2019.10.26,第二週
70位,刺客,ELIEH,01:50.50,2019.10.24 09:35:22,2019.10.26,第二週
70位,乾坤士,迷途女子,02:28.10,2019.10.23 19:02:23,2019.10.26,第二週
71位,劍士,妮米亞,00:36.10,2019.10.24 01:05:59,2019.10.26,第二週
71位,拳士,微糖多綠,00:57.40,2019.10.24 14:33:43,2019.10.26,第二週
71位,召喚師,蒨妡,00:58.30,2019.10.23 22:32:59,2019.10.26,第二週
71位,咒術師,御魁影,01:04.10,2019.10.24 10:59:26,2019.10.26,第二週
71位,鬥士,懺悔悲鳴,01:06.90,2019.10.24 08:46:40,2019.10.26,第二週
71位,燐劍士,大份米粉,01:08.60,2019.10.24 18:13:11,2019.10.26,第二週
71位,氣功士,鶹鴯,01:13.80,2019.10.23 20:06:04,2019.10.26,第二週
71位,槍擊士,火玄石包的名子,01:28.30,2019.10.25 13:41:58,2019.10.26,第二週
71位,力士,?月野兔?,01:29.20,2019.10.25 11:08:09,2019.10.26,第二週
71位,弓箭手,Scorpio?無羽箭,01:41.50,2019.10.25 19:13:20,2019.10.26,第二週
71位,刺客,小摧,01:51.40,2019.10.24 19:16:12,2019.10.26,第二週
71位,乾坤士,姷琳,02:29.60,2019.10.26 00:29:04,2019.10.26,第二週
72位,劍士,杰杰?,00:36.40,2019.10.24 16:30:48,2019.10.26,第二週
72位,拳士,莉絲特,00:57.50,2019.10.24 18:32:37,2019.10.26,第二週
72位,召喚師,甜小芙,00:58.50,2019.10.25 23:57:58,2019.10.26,第二週
72位,咒術師,佐丹妮,01:04.30,2019.10.24 11:07:14,2019.10.26,第二週
72位,鬥士,冰魄?,01:07.60,2019.10.23 22:54:46,2019.10.26,第二週
72位,燐劍士,淺月流歌?,01:09.30,2019.10.24 02:59:02,2019.10.26,第二週
72位,氣功士,醉花憶聽雨,01:14.40,2019.10.24 23:21:21,2019.10.26,第二週
72位,槍擊士,Scarborough凡,01:29.80,2019.10.23 12:44:43,2019.10.26,第二週
72位,力士,筱皮,01:31.30,2019.10.23 20:19:50,2019.10.26,第二週
72位,弓箭手,勇敢的阿庫婭,01:41.80,2019.10.24 19:31:08,2019.10.26,第二週
72位,刺客,邈無聲息,01:52.90,2019.10.23 11:14:03,2019.10.26,第二週
72位,乾坤士,Scarlett?蒼嵐,02:34.30,2019.10.26 01:34:13,2019.10.26,第二週
73位,劍士,僾玥璃?,00:36.60,2019.10.26 00:10:19,2019.10.26,第二週
73位,拳士,凜果,00:57.60,2019.10.25 20:01:12,2019.10.26,第二週
73位,召喚師,BK,00:59.70,2019.10.23 12:59:22,2019.10.26,第二週
73位,咒術師,無法遺忘的光輝世界,01:04.50,2019.10.23 23:02:54,2019.10.26,第二週
73位,鬥士,梵天殊,01:07.70,2019.10.25 22:22:39,2019.10.26,第二週
73位,燐劍士,o醉懸月o,01:09.30,2019.10.25 09:24:56,2019.10.26,第二週
73位,氣功士,?芒果冰,01:14.50,2019.10.25 17:29:49,2019.10.26,第二週
73位,力士,明日速水,01:31.50,2019.10.23 19:18:34,2019.10.26,第二週
73位,槍擊士,夜貓?空,01:32.30,2019.10.25 03:40:43,2019.10.26,第二週
73位,弓箭手,夜攸悠,01:42.20,2019.10.26 03:02:41,2019.10.26,第二週
73位,刺客,山粉圓椰果,01:52.90,2019.10.24 14:33:12,2019.10.26,第二週
73位,乾坤士,陸霓霜,02:43.10,2019.10.25 23:33:36,2019.10.26,第二週
74位,劍士,詩杏,00:37.0,2019.10.25 02:33:56,2019.10.26,第二週
74位,拳士,洛無境,00:57.80,2019.10.25 13:49:06,2019.10.26,第二週
74位,召喚師,海苔鮮蝦捲,00:59.70,2019.10.24 17:35:24,2019.10.26,第二週
74位,咒術師,夜漪月,01:05.90,2019.10.23 19:11:13,2019.10.26,第二週
74位,鬥士,SiaChi彧,01:08.60,2019.10.24 18:36:06,2019.10.26,第二週
74位,燐劍士,小?洌?,01:09.50,2019.10.25 14:09:27,2019.10.26,第二週
74位,氣功士,扣扣闖,01:14.90,2019.10.23 22:23:23,2019.10.26,第二週
74位,力士,月下小祺,01:33.10,2019.10.24 21:31:38,2019.10.26,第二週
74位,槍擊士,一昨晚不是我一,01:33.90,2019.10.24 22:43:17,2019.10.26,第二週
74位,弓箭手,霜??,01:43.10,2019.10.24 01:34:01,2019.10.26,第二週
74位,刺客,官佟?,01:53.50,2019.10.25 22:27:59,2019.10.26,第二週
74位,乾坤士,沁?葵,02:43.70,2019.10.24 04:00:24,2019.10.26,第二週
75位,劍士,娜娜姐姐?,00:37.60,2019.10.23 11:33:44,2019.10.26,第二週
75位,拳士,乂香米寶寶乂,00:58.60,2019.10.23 14:51:49,2019.10.26,第二週
75位,召喚師,蝦月月?,01:00.10,2019.10.24 02:58:15,2019.10.26,第二週
75位,咒術師,千草露璐,01:06.20,2019.10.23 18:35:36,2019.10.26,第二週
75位,鬥士,櫻島惠琉織,01:08.90,2019.10.23 21:45:22,2019.10.26,第二週
75位,燐劍士,紫羽滄,01:10.20,2019.10.23 23:22:57,2019.10.26,第二週
75位,氣功士,沁雪蝶,01:15.30,2019.10.24 02:33:12,2019.10.26,第二週
75位,力士,微瘋?,01:33.30,2019.10.25 23:54:38,2019.10.26,第二週
75位,槍擊士,Fantasticnc,01:34.30,2019.10.25 09:21:08,2019.10.26,第二週
75位,弓箭手,奏無音,01:43.80,2019.10.26 04:22:16,2019.10.26,第二週
75位,刺客,沫殞雪,01:54.50,2019.10.24 23:16:19,2019.10.26,第二週
75位,乾坤士,o雪玲o,02:44.90,2019.10.25 00:49:11,2019.10.26,第二週
76位,劍士,邱黎,00:37.70,2019.10.24 23:47:08,2019.10.26,第二週
76位,拳士,SyaA,00:59.50,2019.10.24 21:26:39,2019.10.26,第二週
76位,召喚師,AiKun?花,01:01.40,2019.10.23 20:21:03,2019.10.26,第二週
76位,咒術師,樂祅燹燚,01:08.0,2019.10.25 21:22:35,2019.10.26,第二週
76位,鬥士,薇薾莉蕾雅,01:09.0,2019.10.24 00:21:36,2019.10.26,第二週
76位,燐劍士,Fever莫,01:11.20,2019.10.25 22:59:39,2019.10.26,第二週
76位,氣功士,紅透半月天,01:15.40,2019.10.23 21:20:50,2019.10.26,第二週
76位,力士,席香棋,01:33.70,2019.10.23 14:08:08,2019.10.26,第二週
76位,槍擊士,蜃景?,01:34.40,2019.10.23 20:46:49,2019.10.26,第二週
76位,弓箭手,誰?,01:44.30,2019.10.25 19:03:29,2019.10.26,第二週
76位,刺客,粿鹿?,01:55.0,2019.10.25 22:11:49,2019.10.26,第二週
76位,乾坤士,夜凜櫻,02:47.0,2019.10.24 19:00:40,2019.10.26,第二週
77位,劍士,雪欣,00:39.50,2019.10.24 11:47:20,2019.10.26,第二週
77位,拳士,文舞,01:00.60,2019.10.24 21:05:32,2019.10.26,第二週
77位,召喚師,慕繣?,01:01.50,2019.10.24 01:34:28,2019.10.26,第二週
77位,咒術師,湘語霏,01:08.40,2019.10.25 17:20:44,2019.10.26,第二週
77位,鬥士,瑪修?,01:09.0,2019.10.24 00:29:26,2019.10.26,第二週
77位,燐劍士,動都不想動的胖子,01:11.40,2019.10.24 19:02:38,2019.10.26,第二週
77位,氣功士,殞影,01:15.70,2019.10.24 13:00:33,2019.10.26,第二週
77位,力士,娜帝,01:34.0,2019.10.23 23:52:34,2019.10.26,第二週
77位,槍擊士,I趁趁隆I,01:35.0,2019.10.23 19:17:57,2019.10.26,第二週
77位,弓箭手,傾伈?,01:44.60,2019.10.24 00:00:45,2019.10.26,第二週
77位,刺客,咕嚕貓x,01:55.40,2019.10.24 19:04:13,2019.10.26,第二週
77位,乾坤士,夏羽忻,02:48.10,2019.10.23 18:45:34,2019.10.26,第二週
78位,劍士,菲雷姆,00:39.80,2019.10.25 18:14:08,2019.10.26,第二週
78位,拳士,酷龍?,01:00.90,2019.10.24 22:45:28,2019.10.26,第二週
